text,label
What is the estimated total U.S. whitetail deer population ?,number
What is the name of the woman who was with John Belushi when he died ?,human
Name the organization that is presided by a Security Council .,human
What does CPR stand for ?,description
When did Charles Lindbergh die ?,number
How does a glacier form ?,abbreviation
Who was Picasso ?,human
What animal dined on bread and oysters with a carpenter ?,entity
What 's a `` Drinker respirator '' better known as ?,entity
What is the difference between jazz and blues ?,abbreviation
What is the name of David Letterman 's dog ?,entity
What are the Poconos ?,abbreviation
How is plastic made ?,abbreviation
"What part of Britain comprises the Highlands , Central Lowlands , and Southern Uplands ?",location
How can anyone tell if a female had sexual intercourse ?,abbreviation
How fast is a 45Mhz processor ?,number
How fast is light ?,number
How many URL extensions are there ? and what are they ?,number
What was the birthplace of Edgar Allen Poe ?,location
What President-to-be was the first member of Congress to enlist following the attack on Pearl Harbor ?,human
What was the name of the sitcom that Alyssa Milano starred in with Tony Danza ?,entity
Where was Richard Nixon when Gerald Ford became president ?,location
What is a rhomboideus minor ?,abbreviation
Where is the Kentucky Horse Park ?,location
How do I know if I 'm jealous of someone ?,abbreviation
How many American soldiers remain unaccounted from the Vietnam war ?,number
"What is the real name of the singer , Madonna ?",human
Who invented the electric guitar ?,human
"What year did Degas create the bronze sculpture , `` Fourth Position Front ? ''",number
How many people are taller than 7 feet ?,number
What film did Louise Fletcher win the best actress Oscar for ?,entity
The Olympic Games in which year allowed Nadia Comaneci to become popular ?,number
What is the death toll of people dying from tuberculosis ?,number
Who created Dennis the Menace ?,human
Where are the leading medical groups specializing in lung diseases ?,location
"What California bridge was Don Brown the first to cross , on May 27 , 1937 ?",location
What eating utensils are used for handicapped kids ?,entity
Shea and Gould closed their Los Angeles office for what reason ?,abbreviation
"When reading classified ads , what does EENTY : other stand for ?",description
What does Nicholas Cage do for a living ?,human
What are the top vegetable crops in the world ?,entity
Who served as inspiration for the schoolteacher portrayed by Robin Williams in `` Dead Poets Society '' ?,human
Who was the first actress to appear on a postage stamp ?,human
Why do horseshoes bring luck ?,abbreviation
What is a swatch ?,abbreviation
What exactly is the purpose of the anteater ?,abbreviation
How do I e-mail someone at aol.com from yahoo.com ?,abbreviation
What high school does Archie attend ?,human
What is the name given to a group of geese ?,entity
What are some good fractal web sites ?,location
How do I increase my biceps ' size ?,abbreviation
Who was the first American in space ?,human
What country has been called The Queen of the Antilles ?,location
How old is Stevie Wonder ?,number
What book is subtitled The Preservation of Favoured Races in the Struggle for Life ?,entity
What does Salk vaccine prevent ?,entity
What 's the name of a golf course in Myrtle Beach ?,entity
What is Larry King 's occupation ?,human
"What planet would you visit to see Bebrenia , Arcadia , and Amazonis ?",location
What university fired Angela Davis ?,human
What year did Hitler die ?,number
What part of their attire were `` pothooks '' to cowboys of the Old West ?,entity
"What was the non-fiction best-seller of 1952 , 1953 and 1954 ?",entity
What 1966 boob tube bomb took astronauts back to prehistoric times ?,entity
Name the country of giants twelve times the size of man in `` Gulliver 's Travels . '',location
How many times has Harold Stassen announced a drive for the White House ?,number
Rotary engines were manufactured by which company ?,human
What country imposed the Berlin Blockade in 1948 ?,location
What are chloroplasts ?,abbreviation
When did Spain and Korea start ambassadorial relations ?,number
What are Halloween 's colors ?,entity
Who is the only prime minister of Canada to serve 22 years but not necessarily consecutively ?,human
What day is known as the `` national day of prayer '' ?,number
How many years did Shea & Gould practice law in Los Angeles ?,number
In which Kevin Costner movie did Sioux Indians play a role ?,entity
Who played the original Charlie 's Angels ?,human
What are the most albums sold by one artist or band ?,entity
What political party is Sinn Fein a part of ?,human
Where is Mile High Stadium ?,location
What was the name of the Titanic 's captain ?,human
What Frederick Forsyth novel chronicles the toppling of an African government by mercenaries ?,entity
How many sides does an obelisk have ?,number
What is the nursery rhyme Rock-a-by Baby about ?,abbreviation
What Hall of Fame pitcher started three World Series Games for the New York Yankees in 1962 ?,human
What TV family sometimes buys eclairs from Nelson 's Bakery ?,human
What is goulash ?,abbreviation
Who 's the twin brother of the Greek goddess Artemis ?,human
What was the only country you were allowed to drive into Israel from in 1979 ?,location
What country was Kim Philby really working for ?,location
What is LMDS ?,description
What was known as the Spice Island ?,location
"What was archy , and mehitabel ?",abbreviation
On what continent is Mozambique ?,location
What is the celtic symbol for `` life '' ?,entity
Who was the prophet of the Jewish people ?,human
Who was the only U.S. President to wear a Nazi uniform ?,human
How do you get a broken cork out of a bottle ?,abbreviation
Where can I find out the top 1 singles ?,location
Who is the director of intergovernmental affairs for the San Diego county ?,human
What can you be fined for having a dog on a beach ?,number
How many CDs has Garth Brooks sold ?,number
What is the name of a language spoken by the Sioux ?,entity
How many cubic feet of space does a gallon of water occupy ?,number
Who was the first woman in space ?,human
What sign is the best love match for a horoscope sign ?,entity
What 's the capital of Monaco ?,location
In what state was the first co-educational college established,location
"What was organized as a Confederate veterans ' social club in Pulaski , in Tennessee , in 1866 ?",entity
Who makes the `` Die Hard '' car battery ?,human
Which drug is commonly used to treat AIDS ?,entity
What year did the Vietnam War end ?,number
What cards are bullets ?,entity
What was the rallying cry of the early American revolutionaries ?,abbreviation
What is the abbreviated expression for the National Bureau of Investigation ?,description
What are hook worms ?,abbreviation
The Jewish alphabet is called what ?,entity
What ocean surrounds the Madeira Islands ?,location
What is an isthmus ?,abbreviation
Which German president was pressured into appointing Hitler chancellor in 1933 ?,human
What is the largest county in size in Massachusetts ?,location
What non-alcoholic syrup is made from pomegranate juice ?,entity
How much is Clara Peller being paid by Wendy 's to say `` Where 's the beef '' ?,number
How far can you see ?,number
What is the fastest commercial automobile that can be bought in the US ?,entity
Why does a woman have to be a virgin to be a nun ?,abbreviation
What President was assassinated by Charles J. Guiteau ?,human
What European country 's monarchy was restored in 1975 ?,location
How do boats float ?,abbreviation
What does a teaspoon of matter weigh in a black hole ?,number
What are the Valdez Principles ?,abbreviation
What is the history of Valentine 's Day cards ?,abbreviation
"What is the recommended weight of a 15 year-old male that is 5 , 6 ?",number
What French leader sold Louisiana to the United States ?,human
What is Shirley MacLaine known as ?,entity
What is the seafaring name for the southern tip of South America ?,location
Who won the first World Series ?,human
What are the snakes of New England ?,entity
What river does the Grand Coulee Dam dam ?,location
Who claims to have the greatest show on earth ?,human
How many states have a lottery ?,number
What caused Harry Houdini 's death ?,abbreviation
How many frames does a disk camera shoot ?,number
What is the largest city in the world ?,location
What is the name of the highest mountain in Africa ?,location
How many presidents have died on the 4th of July ?,number
How much did a McDonald 's hamburger cost in 1963 ?,number
Who directed Citizen Kane ?,human
What businesses or agencies would do an employment verification ?,human
How does a hydroelectric dam work ?,abbreviation
Who led the Normans to victory in the Battle of Hastings ?,human
"What radio , TV and movie character did Jackie Gleason and William Bendix play ?",human
What city was President William McKinley shot in ?,location
How long does it take to travel from Tokyo to Niigata ?,number
What was the name of `` The Muppets '' creator ?,human
What Broadway show introduced the song Some Enchanted Evening ?,entity
What language is mostly spoken in Brazil ?,entity
What Shakespeare play opens with the line : `` Now is the winter of our discontent.. . '' ?,entity
How deep is a fathom ?,number
Name the operating system that runs on IBM-compatible machines .,entity
What name did football 's New York Titans adopt in 1963 ?,human
What is the definition of low island ?,abbreviation
What is kept in Fort Knox that is so valuable ?,entity
What is the difference between pop music and rock and roll ?,abbreviation
How can you get rust stains out of clothing ?,abbreviation
What is ethology ?,abbreviation
How many games are played in a five-team round-robin tournament ?,number
What is a fear of glass ?,entity
Who asked you to do the Loco-Motion with her in 1962 ?,human
How many chemical elements are there ?,number
How many e-commerce companies are started every day ?,number
What does a deltiologist collect ?,entity
When did the use of `` the syringe '' first appear in medicinal history ?,number
What does the double-O indicate in 007 ?,abbreviation
How long does the average domesticated ferret live ?,number
What is the best art and design school in the world ?,human
Whose cupboard was bare ?,human
What pillar of the Dutch Renaissance painted Aristotle Contemplating the Bust of Homer ?,human
What is the name of the largest water conservancy project in China ?,entity
What Kennedy was married to Ethel ?,entity
What actor came to dinner in Guess Who 's Coming to Dinner ?,human
Why did David Koresh ask the FBI for a word processor ?,abbreviation
What actor was the first man to appear on the cover of McCall 's ?,human
What are the top five oil-producing countries in the world ?,location
What explorer was nicknamed Iberia 's Pilot ?,human
Where are the busiest ports in the world ?,location
What is the history of `` the toast '' ?,abbreviation
Who has more DNA - a man or a woman ?,human
What character narrates Treasure Island ?,human
How much did Varian Associates try to sell its vacuum products division to the BOC group for ?,number
What is Dudley Do-Right 's horse 's name ?,entity
What is a fear of passing high objects ?,entity
What is the literal meaning of `` D-DAY '' ?,abbreviation
"What race is 1 , 137 miles long ?",entity
What arch can you see from the Place de la Concorde ?,location
Name one of King Henry VIII 's wives .,human
What is the feudal system ?,abbreviation
What else has the swastika stood for ?,abbreviation
"What kind of creatures are black , yellow , and brown bullheads ?",entity
Why do movie and TV stars get paid so much ?,abbreviation
What bird can swim but can 't fly ?,entity
What Stephen King novel is set in a graveyard for pets ?,entity
What is the temperature today ?,number
How can I register my website in Yahoo for free ?,abbreviation
What was the first Lifesaver flavor ?,entity
How much money can a person be fined for having a dog on a beach ?,number
What lake is the source of the White Nile ?,location
What is the difference between a college and a university ?,abbreviation
What ISPs exist in the Caribbean ?,human
Who invented television ?,human
What is the busiest air travel season ?,number
What Nobel laureate was expelled from the Philippines before the conference on East Timor ?,human
"What is the high pitched sound that you hear in your ear every now and then , but then it goes away , after a while ?",entity
What country is Kosovo a part of ?,location
What is the S&P 500 used for ?,abbreviation
Which two inventors invented Post-its ?,human
What is the oldest profession ?,human
How many people have been Captain America ?,number
"How can I find a list of , fax and or email , addresses for human resource departments in Massachusetts ?",abbreviation
Which member of Charlie 's Angels sang vocals for Josie and the Pussycats ?,human
Which organization is the Security Council a part of ?,human
How many years of schooling after highschool does it take to become a neurosurgeon ?,number
What does appropriates money mean ?,abbreviation
What does Playboy title its `` continuing dialog on contemporary issues between Playboy and its readers '' ?,entity
What is a bone marrow transplant meant for ?,abbreviation
How do Ouija Boards work ?,abbreviation
What Russian seaport has a name meaning `` Lord of the East '' ?,location
What is the English meaning of caliente ?,abbreviation
What are the largest deserts in the world ?,location
What was the previous name for the Commonwealth ?,human
What country and western singer is known as The Silver Fox ?,location
How loud is thunder ?,number
What are the largest breweries in the world ?,location
What religion has the most members ?,entity
Who was Gerald Ford 's vice president ?,human
How is the new Ford Econoline van F25 V1 engine ?,abbreviation
Why are there 12 people on a jury in criminal cases ?,abbreviation
How big is the Electoral College ?,number
What plants are found in an estuary ?,entity
What continent is Bolivia on ?,location
What are `` darning needles '' and `` horse stingers '' better known as ?,entity
How long was the TV mission of Star Trek 's Enterprise to be ?,number
Who is the richest woman in the world ?,human
What does the name Billie mean ?,abbreviation
What is a fear of punishment ?,entity
What is cosmology ?,abbreviation
What is La Nina ?,abbreviation
How long do you have to live in a community to vote ?,number
What two countries are separated by the Bering Strait ?,location
How can I find online spelling ?,abbreviation
What penalty space lies between Baltic Avenue and Reading Railroad on a Monopoly board ?,entity
"What is the all-time stock high of Apple Computer , and where can I find this information ?",number
What 's the sequel to Alice 's Adventures in Wonderland ?,entity
How many miles of veins are in the circulatory system ?,number
How do I tie a tie ?,abbreviation
What was Marilyn Monroe 's real name ?,human
How old is Bernadette Peters ?,number
What was the name of that popular song the Creeps sang ?,entity
Name a band which was famous in the 1960 's .,human
Who were the `` filthiest people alive ? '',human
What dictator has the nickname `` El Maximo '' ?,human
What does A&W of root beer fame stand for ?,description
Who is the one Independent Member of Congress ?,human
"What sport features slotbacks , tailbacks , and touchbacks ?",entity
How many disks does each player have in a four-handed game of Crokinole ?,number
What was William F. Cody 's better-known name ?,human
What is e-commerce ?,abbreviation
Where did Sarge Steel get his metal hand ?,location
What is her profession ?,human
What do I need to learn to design web pages ?,abbreviation
Which company created the Internet browser Mosaic ?,human
How many children does Ray Davies of the Kinks have ?,number
Who made Stonehenge ?,human
Who were the head writers for the Smothers Brothers Comedy Hour ?,human
"Where is it planned to berth the merchant ship , Lane Victory , which Merchant Marine veterans are converting into a floating museum ?",location
What are the Twin Cities ?,abbreviation
Where are diamonds mined ?,location
What are the most common elements in seawater ?,entity
"What country claimed Rubens , Van Dyck and Bruegel as citizens ?",location
What famous singing cowboy owns the California Angels baseball team ?,human
Where can I find info on Alexander Mackenzie ?,location
What Civil War general wreaked havoc on the south by marching through Georgia on his way to the sea ?,human
"What Boris Pasternak book sold 5 , 0 copies to become the fiction best-seller of 1958 ?",entity
What South Korean city is served by Kimpo International Airport ?,location
What was the claim to fame of King Camp Gillette ?,abbreviation
Where did the Mayan Indians live ?,location
How did the 7th inning stretch get started ?,abbreviation
What National Basketball Association superstar told his story in Giant Steps ?,human
What is a fear of cholera ?,entity
What was the verdict in the trial of Lizzie Borden ?,abbreviation
Where are there aborigines ?,location
What time of year has the most air travel ?,number
What English word has the most letters ?,entity
What is a softball made of ?,entity
Where can I find the status of my tax return ?,location
"What makes Black Hills , South Dakota a tourist attraction ?",abbreviation
What was the effect of the Yalta Conference ?,abbreviation
What is a word whose letters can be rearranged to form a different word ?,entity
How many different vegetation zones are there ?,number
"In South Korea , how many American Soldiers are there ?",number
Who was International Olympic Committee chairman at the 1936 Summer Games ?,human
What playing card symbolizes death ?,entity
What chapter of the Bible has the most verses ?,number
What class of animals makes up more than two-thirds of known species ?,entity
What weapon did the crossed slits in English castles accommodate ?,entity
What is the `` Global Economy '' ?,abbreviation
Where was Pythagoras born ?,location
What is home banking ?,abbreviation
"What do Caroll Baker , Tammy Grimes , Debbie Reynolds , and Judy Garland all have in common ?",abbreviation
What do players try to do when the music stops in a game of musical chairs ?,abbreviation
What did Walter Huston remove to perform in the movie The Treasure of the Sierra Madre ?,entity
What lake is Sheboygan on ?,location
The Shea & Gould law firm had an office in L.A. for how many years ?,number
How does rabies spread ?,abbreviation
How is the element strontium purified ?,abbreviation
What is the speed of the Mississippi River ?,number
Who invented the game Scrabble ?,human
How do I register a trade name in North Carolina ?,abbreviation
When did CNN begin broadcasting ?,number
What is an ecological niche ?,abbreviation
How long would it take to get from Earth to Mars ?,number
Name 11 famous martyrs .,human
What is the origin of the candy cane at Christmas ?,abbreviation
What are the biggest Indian airports ?,location
Where can I find a case on Americans with Disabilities Act of 199 ?,location
How many were in attendance at the Last Supper ?,number
Who was William Henry Harrison ?,human
What is paracetamol ?,abbreviation
What 's the main vegetable in vichyssoise ?,entity
"What woman has carried the most multiple births , twins , triplets , etc. , ?",human
"Who claimed he killed 4 , 280 buffalo as food for the crew building the Kansas Pacific Railway ?",human
How many quarters equal a pound ?,number
What causes tuberculosis ?,abbreviation
How many layers of yellow paint is a Faber Mongol pencil lucky enough to be sprayed with ?,number
What are perfect tenses ?,abbreviation
Where in the Americas is it only 47 miles from the Atlantic to the Pacific ?,location
What type of hunting are retrievers used for ?,entity
How fast must a spacecraft travel to escape Earth 's gravity ?,number
What percentage of the silver production is done by independent silversmiths ?,number
Who directed the first Woody Woodpecker cartoon ?,human
Who declared : `` I am down on whores and I shan 't stop ripping them '' ?,human
What 1976 Deep Throat clone provides the leading lady with a second larynx ?,entity
How long does it take to hike the entire Appalachian Trail ?,number
Who was the first person inducted into the U.S. Swimming Hall of Fame ?,human
What is another name for nearsightedness ?,entity
What does pH stand for ?,description
What can communications satellites offer yachts ?,entity
What does G.M.T. stand for ?,description
What two European countries entered the War of American Independence against the British ?,location
What is the longest English word that can be formed using just the first row of letters on a typewriter ?,entity
Who was the first black to be head coach of a major league pro sports team ?,human
What does the name ` Alexandra ' mean ?,abbreviation
What is deconstructionism ?,abbreviation
What percentage of all world tornados touch down in the US ?,number
What 1920s cowboy star rode Tony the Wonder Horse ?,human
What color is `` ash '' ?,entity
What generation am I in ?,entity
What is the average age of a member of the team that worked on the Manhatten Project ?,number
Whose kidnaping was termed The Crime of the Century ?,human
What is he doing now ?,abbreviation
What happened to Pepsi Clear ?,abbreviation
What does HIV stand for ?,description
What did Benny Carter play ?,entity
What is a philanthropist ?,abbreviation
What U.S. city is The Queen of the Pacific ?,location
How do I get a complete list of all the people that are living with the last name Kilvington ?,abbreviation
How do you stop junk snail mail ?,abbreviation
What was Mao 's second name ?,human
"What is the name of the largest city in Chile , South America ?",location
What are all the rivers in Europe ?,location
Where is Poe 's birthplace ?,location
"What bay sparkles next to Miami , Florida ?",location
What is a good book to read for people who hate to read ?,entity
Where is Dartmouth College ?,location
What keeps clouds in the air ?,entity
"How much would it cost to purchase a 2-foot-square party tent , with sides , ?",number
On what avenue is the original Saks department store located ?,location
Who was the 15th century fire-and-brimstone monk who gained control of Florence but ended burnt at the stake ?,human
What is the origin of the Christmas tree ?,abbreviation
What is a fear of everything ?,entity
Who was the actor who played Sam in the movie Casablanca ?,human
What is a female rabbit called ?,entity
What company 's logo is a `` W '' in a circle ?,human
What can be done about snoring ?,abbreviation
What are snowballs to a hot-rodder ?,abbreviation
What was the name of the Protestant revolt against the supremacy of the Pope ?,entity
What is witch hazel ?,abbreviation
Who was President of Afghanistan in 1994 ?,human
How do I find a snowboarding website ?,abbreviation
What state does Martha Stewart live in ?,location
What is a fear of fish ?,entity
How many colleges are in Wyoming ?,number
What is the federal minimum wage ?,number
The Iraqis launched their attack on Kuwait on what day ?,number
What 's the common name for a Japanese dwarf tree ?,entity
How many spears are there on Kenya 's flag ?,number
What are bottle caps with presidents ' pictures inside worth ?,number
What World War II leader declared : `` The blow has been struck '' ?,human
"Which hair care product told us `` hate that gray , wash it away '' ?",entity
What makes salt ?,abbreviation
Where in the Bible does it tell about Jesus Christ 's brothers and sisters ?,location
What colors make up a rainbow ?,entity
"What became the biggest cash crop in the U.S. in 1983 , surpassing corn ?",entity
How much does a poodle weigh ?,number
What gender is not allowed to vote in Kuwait ?,entity
When will Jean Aeul publish her next book ?,number
What was the name of the 187s Irish terrorist group in Pennsylvania mining areas ?,human
How do they raise the cranes when building high-rise buildings ?,abbreviation
What is the most popular sports car color ?,entity
Who is King in Alley Oop 's home of Moo ?,human
What is a pyrotechnic display ?,abbreviation
Who was the author of the novel `` Far From the Madding Crowd '' ?,human
What company is being bought by Yahoo and how much is the deal worth ?,human
What is a bourdon tube ?,abbreviation
Who plays the cop in the movie `` Kindergarten Cop '' ?,human
What radio station did Paul Harvey work for ?,human
What does Knight Ridder publish ?,entity
Where is Webster University ?,location
Where is the world championship sled dog race held each February ?,location
What golfer has been called Ohio Fats and Blobbo ?,human
What is Shalom ?,abbreviation
Who was chosen to be the first black chairman of the military Joint Chiefs of Staff ?,human
What was the first ready-to-eat breakfast cereal ?,entity
What team did Babe Ruth play his first major league game for ?,human
Who was Samuel Johnsons 's friend and biographer ?,human
How do you reference a website ?,abbreviation
What is the use of a 24-hour clock instead of a 12-hour clock ?,abbreviation
When was Nostradamus born ?,number
Who kept the most famous diary in the English language ?,human
What four-legged creature did a Cornell University study say would make man 's best companion in space ?,entity
What is a fear of gravity ?,entity
Who was Quetzalcoatl ?,human
What Japanese manufacturer is known for both its pianos and its motorcycles ?,human
What is color ?,abbreviation
Where can I get cotton textiles importer details ?,location
"What group included Abbey Hoffman , Jerry Rubin , and Tom Hayden ?",human
What food can I use to catch a possum ?,entity
Who is the superstar in rent-a-cars ?,human
What is the name of the planet that the Ewoks live on ?,location
What was the Bridge of San Luis Rey made of ?,entity
What American naval officer broke Japan 's isolationist policy in 1853 ?,human
What bowl game began as an East-West contest between Michigan and Stanford in 192 ?,entity
How many calories are there in a Big Mac ?,number
What 's bottled in jeroboams ?,entity
What is an aurora ?,abbreviation
What is the state nickname of Mississippi ?,location
"What do the names Neil , Mary , and Anthony mean ?",abbreviation
What was Jimmy Durante 's theme song ?,entity
What are the benefits of a rowing machine ?,abbreviation
Who shared a New York City apartment with Roger Maris the year he hit 61 home runs ?,human
What city gained renown for its pea-soup fogs ?,location
Where do quality drinks begin ?,location
What is the web address at which I can find the e-mail address of a member of the US House of Representatives ?,location
"What Stephen Sondheim ballad ends : `` Well , maybe next year.. . '' ?",entity
How old was Lucille Ball when the show `` I Love Lucy '' premiered ?,number
What toy company is the world 's No.1 maker of female apparel ?,human
Who lived on the shores of the Gitchee Gumee River ?,human
"Where was `` I have fallen , and I can 't get up '' said first ?",location
When was London 's Docklands Light Railway constructed ?,number
What 's the northernmost U.S. state apart from Alaska ?,location
How many types of dogs ' tails are there - three,number
What is a 2-sided object called ?,entity
What was the only country in the Western Hemisphere to join the Russian-led boycott of the 1984 Summer Olympics ?,location
How can I call a friend in another country when I do not know the telephone number ?,abbreviation
Which Latin American country is the largest ?,location
How many lawyers are there in the state of New Jersey ?,number
How did Lee Harvey Oswald purchase his rifle ?,abbreviation
What is the alphabet for Latin ?,entity
What country was Sir Edmund Hillary born in ?,location
Who was Thucydides ?,human
"What country boasts Cawdor Castle , Glamis Castle , and Blair Castle ?",location
What country will hit the year 2 first ?,location
When were fish first believed to be found on earth ?,number
What were the names of the three ships used by Columbus ?,entity
What is the most populated city in the world ?,location
What nationality is Ileana Cotrubas ?,location
What is the purpose of BIOS ?,abbreviation
How long does James Bond like his eggs boiled ?,number
Where is Rider College ?,location
Who turned all he touched to gold ?,human
Who created the monster in Mary Shelley 's novel Frankenstein ?,human
What sprawling U.S. state boasts the most airports ?,location
What is the origin of `` jiggy '' as in getting jiggy with it ?,abbreviation
How many people in the world speak French ?,number
What 's the most popular form of bridge ?,entity
Who is Samuel F. Pickering ?,human
What is Steve Rogers 's profession when he 's not Captain America ?,human
What Leon Uris novel dealt with the Russian capture of Berlin ?,entity
When did Nostradamus believe World War III would begin ?,number
How long does a human live ?,number
What company uses the unfamiliar faces of its celebrity spokespeople to promote the use of its product ?,human
Where can I learn about Samuel Gompers ?,location
How many pins are used in skittles ?,number
What is capitalism according to Max Weber ?,abbreviation
Where was Tesla born ?,location
What English word contains the most letters ?,entity
In what year did they build the Berlin Wall ?,number
Name a tiger that is extinct .,entity
How much did Manchester United spend on players in 1993 ?,number
How deep is a fathom ?,number
Where did the Japanese Imperial Forces surrender to end WWII ?,location
How tall is the replica of the Matterhorn at Disneyland ?,number
What non-mechanical sport achieves the highest speeds ?,entity
Define Spumante .,abbreviation
What is Garry Kasparov famous for ?,abbreviation
What are the chances of pregnacy if the penis does not penetrate the vagina ?,number
What was Fred Astaire 's dancing partner 's name ?,human
Who invented basketball ?,human
How many quarts of whole milk is needed to make one pound of butter ?,number
Who said of Super Bowl III in 1969 : `` We 'll win- I guarantee it '' ?,human
What is the nickname for the state of Mississippi ?,location
What rabbit got its name because its ears resembled those of a jackass ?,entity
Who did Dita Beard work for ?,human
What is Grenada 's main commodity export ?,entity
The Kentucky Horse Park is located near what city ?,location
Where is the Bulls basketball team based ?,location
When were camcorders introduced in Malaysia ?,number
"What nuclear-powered Russian submarine sank in the Norwegian Sea on April 7 , 1989 ?",entity
What are Maid-Rites ?,abbreviation
What is a Jake brake ?,abbreviation
What two commanders directed the forces in the Battle of El Alamein ?,human
Who played the father on `` Charles in Charge '' ?,human
Where can I find information on George Bush ?,location
What two South American countries do n't border Brazil ?,location
What is `` Nine Inch Nails '' ?,abbreviation
What ship did Lloyd M. Bucher command ?,entity
What is a fear of pregnancy ?,entity
What is the one thing you need before you can purchase life insurance ?,entity
What soft drink is most heavily caffeinated ?,entity
In the past 8 years who have the MVP players for the NHL been ?,human
What do Mormons believe ?,abbreviation
Who are the top 10 richest people in the world ?,human
What is the difference between khaki and chino ?,abbreviation
What country did the Mau Mau Uprising take place in ?,location
What is the average life expectancy of a male in Ireland in 1996 ?,number
How long do cardinal eggs incubate ?,number
How many films are made by the major studios in a year ?,number
How many horses died during the civil war ?,number
What is the Pennsylvania state income tax rate ?,number
What tools do you use to crewel ?,entity
What whisky is `` known by the company it keeps '' ?,entity
What two vessels fought the first sea battle between iron-covered ships ?,entity
Why do pressure cookers save time in the kitchen ?,abbreviation
What is a handheld PC ?,abbreviation
How many mines can still be found in the Falklands after the war ended ?,number
How many people live in cities ?,number
What is the origin of the surname of Braun ?,abbreviation
What is a glory hole ?,abbreviation
Whom did Friz Freleng add to the Warner Bros. cartoon ranks ?,human
"When called upon to surrender , what American general replied , `` Sir , I have not yet begun to fight . '' ?",human
What is the tallest building in Japan ?,location
"What is the claim to fame of Agra , India ?",abbreviation
What is the trademark of a Washington Redskin 's fan ?,entity
Where does Mother Angelica live ?,location
What is Dick Clark 's birthday ?,number
What are some translations of the phrase `` Thank-you '' ?,entity
What net game sees its women 's world amateur champions receive the Uber Cup ?,entity
What is the purpose of a car bra ?,abbreviation
What hockey player did Ronald Reagan joke he would swap Texas for ?,human
What is Dr. Ruth 's last name ?,human
What is a caul ?,abbreviation
The trials resulting from World War II are known as what ?,entity
How do you do a bibliography with an unknown author ?,abbreviation
What female faith healer wrote the inspirational book I Believe in Miracles ?,human
What is Win Rah ?,abbreviation
Who commanded the French forces at the Battle of Orleans ?,human
How do you tell somebody you like them ?,abbreviation
What is the most famous German word in the English language ?,entity
What building appropriately enough is depicted on the back of the 1-dollar bill ?,location
Why is the mile 528 feet ?,abbreviation
At what age did Rossini stop writing opera ?,number
What is an arab strap ?,abbreviation
What is the medical term for cancer of the blood ?,entity
What is a ` borrow pit ' ?,abbreviation
What type of betting is used in horse racing ?,entity
What is the origin of the first name ` Breony ' ?,abbreviation
What are the Low Countries ?,abbreviation
What Japanese city was once called Edo ?,location
How do microwaves work ?,abbreviation
How many electoral votes does it take to win presidency ?,number
How do I sing like Elvis Presley ?,abbreviation
How many earthworms are in a single pasture ?,number
How can I find out how much income tax is paid on Social Security income on the 1998 income tax ?,abbreviation
In which sport is there a `` scrum '' ?,entity
What 2 statues did France give to other countries ?,entity
"What king is satirized in the line : `` The King was in the countinghouse , counting all his money '' ?",human
How did Asia get its name ?,abbreviation
What is a fear of strong light ?,entity
Who is the Greek God of the Sea ?,human
How many Leos have been Pope ?,number
What do you say to a friend who ignores you for other friends ?,abbreviation
How can you tell if someone is lying ?,abbreviation
Where in the United States do people live the longest ?,location
What Russian city boasts the Hermitage Museum ?,location
How many millimeters are in a mile ?,number
How many questions are on this thing ?,number
"What river flows through Vienna , Budapest and Belgrade ?",location
Who is the prime minister of Japan ?,human
Where is the largest post office building in the world ?,location
How do windmills work ?,abbreviation
What country was Mikhail Gorbachev the leader of ?,location
Where can I find a list of all the companies in America that offer a direct stock purchase plan ?,location
Which magazine is `` fine entertainment for men '' ?,entity
"What kind of animals are Dorsets , Lincolns , Oxfords and Southdowns ?",entity
What delicacy is known indelicately as pickled roe ?,entity
How many votes in Congress dissented from the 1941 declaration of war with Japan ?,number
Who holds the career record for the most major league home runs ?,human
What is molybdenum ?,abbreviation
What is the capital of Seattle ?,location
What is the present Pope named ?,human
What amount of folic acid should an expectant mother take daily ?,number
Name the Islamic counterpart to the Red Cross .,entity
What is a drought ?,abbreviation
Which is the best opening move in chess ?,entity
What are the five most expensive cities in the world ?,location
What country received all the Nobel Prizes awarded in 1976 ?,location
"When Mighty Mouse was conceived , what was his original name ?",human
What are the three most successful companies of our time ?,human
What country has the best defensive position in the board game Diplomacy ?,location
What drink contains as many types of rum as possible ?,entity
What U.S. President was the first to breed mules ?,human
What 's the most common nickname of U.S. college football teams ?,human
Who succeeded Nikita Khrushchev as first secretary of the Communist Party ?,human
What are all the different kinds of contraceptives ?,entity
How long does it take the typical hen to lay 19 dozen eggs ?,number
"Which mammal lives , breeds , eats , and sleeps underground ?",entity
Boxing Day is celebrated on what date ?,number
Where does the song Anything Goes take place ?,location
What is dew point ?,abbreviation
What 's the name of the temple that is located near the capital city of Laos ?,location
How can I get in touch with Michael Moore of `` Roger & Me '' ?,abbreviation
How many people died on South Carolina highways in 1998 ?,number
What color of dry wine should be served with veal roasts and chops ?,entity
Why do the chickenpoxs last so long ?,abbreviation
What is the origin of the expression `` four-letter word '' ?,abbreviation
What are all the southern states of the United States ?,location
What name does the world know Renaissance artist Kyriakos Theotokopoulos by ?,human
Where did the Battle of the Bulge take place ?,location
